campaign,condition_id,trial,payload,modulation,fec,repeats,inter_frame_silence,symbol_duration,frequency_zero,frequency_one,spacing_hz,noise_level,attenuation,success,ber,snr_db,airtime_s,coded_bits,payload_bytes,sync_fail,crc_fail,decode_cpu_ms,provenance
redundancy,redundancy_hamming74_r2_s0.25,4,HELLO,cpfsk,hamming74,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,58.62480986898687,16.75,165,5,0,0,1037.995159975253,SIMULATED_RX
redundancy,redundancy_hamming74_r2_s0.25,5,HELLO,cpfsk,hamming74,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,58.5841305043241,16.75,165,5,0,0,947.5986869074404,SIMULATED_RX
redundancy,redundancy_hamming74_r2_s0.25,6,HELLO,cpfsk,hamming74,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,61.769705609342395,16.75,165,5,0,0,948.9667209563777,SIMULATED_RX
redundancy,redundancy_hamming74_r2_s0.25,7,HELLO,cpfsk,hamming74,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,59.217567022987495,16.75,165,5,0,0,949.1035769460723,SIMULATED_RX
redundancy,redundancy_hamming74_r2_s0.25,8,HELLO,cpfsk,hamming74,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,60.99350722947287,16.75,165,5,0,0,1036.6129400208592,SIMULATED_RX
redundancy,redundancy_hamming74_r2_s0.25,9,HELLO,cpfsk,hamming74,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,62.624062233587765,16.75,165,5,0,0,1041.903440025635,SIMULATED_RX
redundancy,redundancy_hamming74_r2_s0.25,10,HELLO,cpfsk,hamming74,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,54.88441922258375,16.75,165,5,0,0,955.3119480842724,SIMULATED_RX
redundancy,redundancy_hamming74_r2_s0.25,11,HELLO,cpfsk,hamming74,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,57.45107862119818,16.75,165,5,0,0,952.9818301089108,SIMULATED_RX
cliff,cliff_T0.120_N0.05_A0.10,0,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,36.97233542629702,12.48,104,5,0,0,711.2104659900069,SIMULATED_RX
cliff,cliff_T0.120_N0.05_A0.10,1,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,35.46544618421752,12.48,104,5,0,0,709.2755730263889,SIMULATED_RX
cliff,cliff_T0.120_N0.05_A0.10,2,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,34.67149382312839,12.48,104,5,0,0,710.3164190193638,SIMULATED_RX
cliff,cliff_T0.120_N0.05_A0.10,3,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,36.304360286982444,12.48,104,5,0,0,703.1666890252382,SIMULATED_RX
cliff,cliff_T0.120_N0.05_A0.10,4,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,39.78852535215165,12.48,104,5,0,0,767.8225709823892,SIMULATED_RX
cliff,cliff_T0.120_N0.05_A0.10,5,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,35.90909943522508,12.48,104,5,0,0,769.6666029514745,SIMULATED_RX
cliff,cliff_T0.120_N0.05_A0.10,6,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,35.93022801399588,12.48,104,5,0,0,705.682766973041,SIMULATED_RX
cliff,cliff_T0.120_N0.05_A0.10,7,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,38.72567793752922,12.48,104,5,0,0,641.0825479542837,SIMULATED_RX
cliff,cliff_T0.120_N0.05_A0.10,8,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,35.237156911888896,12.48,104,5,0,0,643.4541409835219,SIMULATED_RX
cliff,cliff_T0.120_N0.05_A0.10,9,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,38.55237281837814,12.48,104,5,0,0,705.7669260539114,SIMULATED_RX
cliff,cliff_T0.120_N0.05_A0.10,10,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,37.19821044655321,12.48,104,5,0,0,704.0357990190387,SIMULATED_RX
cliff,cliff_T0.120_N0.05_A0.10,11,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,32.78248288835725,12.48,104,5,0,0,708.0929520307109,SIMULATED_RX
cliff,cliff_T0.120_N0.10_A0.10,0,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,29.56688580634801,12.48,104,5,0,0,706.1320760985836,SIMULATED_RX
cliff,cliff_T0.120_N0.10_A0.10,1,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,31.263246704046118,12.48,104,5,0,0,769.0541410120204,SIMULATED_RX
cliff,cliff_T0.120_N0.10_A0.10,2,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,31.40122430429554,12.48,104,5,0,0,773.5680849291384,SIMULATED_RX
cliff,cliff_T0.120_N0.10_A0.10,3,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,29.97106217879046,12.48,104,5,0,0,641.751316958107,SIMULATED_RX
cliff,cliff_T0.120_N0.10_A0.10,4,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,31.88344377927882,12.48,104,5,0,0,705.2135959966108,SIMULATED_RX
cliff,cliff_T0.120_N0.10_A0.10,5,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,28.06570050843846,12.48,104,5,0,0,709.3716779490933,SIMULATED_RX
cliff,cliff_T0.120_N0.10_A0.10,6,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,31.708637035253616,12.48,104,5,0,0,714.3656749976799,SIMULATED_RX
cliff,cliff_T0.120_N0.10_A0.10,7,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,29.580609778886412,12.48,104,5,0,0,700.2640999853611,SIMULATED_RX
cliff,cliff_T0.120_N0.10_A0.10,8,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,30.44657299269035,12.48,104,5,0,0,831.7110389471054,SIMULATED_RX
cliff,cliff_T0.120_N0.10_A0.10,9,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,33.26307927597523,12.48,104,5,0,0,702.0625290460885,SIMULATED_RX
cliff,cliff_T0.120_N0.10_A0.10,10,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,28.868707006166154,12.48,104,5,0,0,702.0475290482864,SIMULATED_RX
cliff,cliff_T0.120_N0.10_A0.10,11,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,31.12049853665559,12.48,104,5,0,0,700.8032499579713,SIMULATED_RX
cliff,cliff_T0.120_N0.20_A0.20,0,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,31.89245867191635,12.48,104,5,0,0,763.6631639907137,SIMULATED_RX
cliff,cliff_T0.120_N0.20_A0.20,1,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,31.979184054625833,12.48,104,5,0,0,568.9055130351335,SIMULATED_RX
cliff,cliff_T0.120_N0.20_A0.20,2,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,33.02452323066996,12.48,104,5,0,0,764.4237080821767,SIMULATED_RX
cliff,cliff_T0.120_N0.20_A0.20,3,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,31.263803068277443,12.48,104,5,0,0,633.6812389781699,SIMULATED_RX
cliff,cliff_T0.120_N0.20_A0.20,4,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,33.06249423387491,12.48,104,5,0,0,699.3496479699388,SIMULATED_RX
cliff,cliff_T0.120_N0.20_A0.20,5,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,30.143101067915627,12.48,104,5,0,0,633.4490410517901,SIMULATED_RX
cliff,cliff_T0.120_N0.20_A0.20,6,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,30.860879907119116,12.48,104,5,0,0,641.5324370609596,SIMULATED_RX
cliff,cliff_T0.120_N0.20_A0.20,7,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,28.40690691038478,12.48,104,5,0,0,766.2070390069857,SIMULATED_RX
cliff,cliff_T0.120_N0.20_A0.20,8,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,30.71676242994778,12.48,104,5,0,0,702.039920957759,SIMULATED_RX
cliff,cliff_T0.120_N0.20_A0.20,9,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,28.696351009935483,12.48,104,5,0,0,766.489470959641,SIMULATED_RX
cliff,cliff_T0.120_N0.20_A0.20,10,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,26.063389268858668,12.48,104,5,0,0,765.9055279800668,SIMULATED_RX
cliff,cliff_T0.120_N0.20_A0.20,11,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,32.225431433120335,12.48,104,5,0,0,636.3547219661996,SIMULATED_RX
cliff,cliff_T0.080_N0.05_A0.10,0,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,29.874062786921076,8.32,104,5,0,0,512.4880679650232,SIMULATED_RX
cliff,cliff_T0.080_N0.05_A0.10,1,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,35.03360474712524,8.32,104,5,0,0,468.55328406672925,SIMULATED_RX
cliff,cliff_T0.080_N0.05_A0.10,2,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,31.141229835160914,8.32,104,5,0,0,468.8828770304099,SIMULATED_RX
cliff,cliff_T0.080_N0.05_A0.10,3,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,35.494006047474656,8.32,104,5,0,0,512.1307750232518,SIMULATED_RX
cliff,cliff_T0.080_N0.05_A0.10,4,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,32.57464889839001,8.32,104,5,0,0,511.94629597011954,SIMULATED_RX
cliff,cliff_T0.080_N0.05_A0.10,5,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,36.856157779392674,8.32,104,5,0,0,512.7841089852154,SIMULATED_RX
cliff,cliff_T0.080_N0.05_A0.10,6,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,33.219864601149986,8.32,104,5,0,0,469.02640303596854,SIMULATED_RX
cliff,cliff_T0.080_N0.05_A0.10,7,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,37.261978959257945,8.32,104,5,0,0,515.7568639842793,SIMULATED_RX
cliff,cliff_T0.080_N0.05_A0.10,8,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,35.32553301724404,8.32,104,5,0,0,468.34122808650136,SIMULATED_RX
cliff,cliff_T0.080_N0.05_A0.10,9,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,32.20930559635859,8.32,104,5,0,0,555.7479249546304,SIMULATED_RX
cliff,cliff_T0.080_N0.05_A0.10,10,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,31.92164944413473,8.32,104,5,0,0,470.08173796348274,SIMULATED_RX
cliff,cliff_T0.080_N0.05_A0.10,11,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,37.32281124110694,8.32,104,5,0,0,469.74860690534115,SIMULATED_RX
cliff,cliff_T0.080_N0.10_A0.10,0,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,28.902433120605032,8.32,104,5,0,0,469.455640995875,SIMULATED_RX
cliff,cliff_T0.080_N0.10_A0.10,1,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,29.221462162872278,8.32,104,5,0,0,425.09844503365457,SIMULATED_RX
cliff,cliff_T0.080_N0.10_A0.10,2,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,26.7201604392819,8.32,104,5,0,0,382.3025739984587,SIMULATED_RX
cliff,cliff_T0.080_N0.10_A0.10,3,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,24.775809919492623,8.32,104,5,0,0,424.9924960313365,SIMULATED_RX
cliff,cliff_T0.080_N0.10_A0.10,4,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,26.451054047178964,8.32,104,5,0,0,426.62504396867007,SIMULATED_RX
cliff,cliff_T0.080_N0.10_A0.10,5,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,26.72451659899837,8.32,104,5,0,0,512.4443829990923,SIMULATED_RX
cliff,cliff_T0.080_N0.10_A0.10,6,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,25.84314553705001,8.32,104,5,0,0,470.0844179606065,SIMULATED_RX
cliff,cliff_T0.080_N0.10_A0.10,7,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,28.895742904421198,8.32,104,5,0,0,468.2717740070075,SIMULATED_RX
cliff,cliff_T0.080_N0.10_A0.10,8,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,26.892980442956897,8.32,104,5,0,0,686.9772019563243,SIMULATED_RX
cliff,cliff_T0.080_N0.10_A0.10,9,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,25.975482992653728,8.32,104,5,0,0,556.7241959506646,SIMULATED_RX
cliff,cliff_T0.080_N0.10_A0.10,10,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,29.453440733295615,8.32,104,5,0,0,512.2916639083996,SIMULATED_RX
cliff,cliff_T0.080_N0.10_A0.10,11,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,28.727455658234685,8.32,104,5,0,0,514.440898085013,SIMULATED_RX
cliff,cliff_T0.080_N0.20_A0.20,0,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,29.88789729637802,8.32,104,5,0,0,468.8999659847468,SIMULATED_RX
cliff,cliff_T0.080_N0.20_A0.20,1,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,29.688061660556002,8.32,104,5,0,0,469.85223691444844,SIMULATED_RX
cliff,cliff_T0.080_N0.20_A0.20,2,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,29.5015803688963,8.32,104,5,0,0,513.5544650256634,SIMULATED_RX
cliff,cliff_T0.080_N0.20_A0.20,3,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,31.1635473268812,8.32,104,5,0,0,383.07745195925236,SIMULATED_RX
cliff,cliff_T0.080_N0.20_A0.20,4,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,29.50958232877547,8.32,104,5,0,0,468.2393108960241,SIMULATED_RX
cliff,cliff_T0.080_N0.20_A0.20,5,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,31.290209921897784,8.32,104,5,0,0,469.5623971056193,SIMULATED_RX
cliff,cliff_T0.080_N0.20_A0.20,6,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,26.81604331833266,8.32,104,5,0,0,423.948491923511,SIMULATED_RX
cliff,cliff_T0.080_N0.20_A0.20,7,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,27.06711068429792,8.32,104,5,0,0,426.0690660448745,SIMULATED_RX
cliff,cliff_T0.080_N0.20_A0.20,8,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,30.345151492229224,8.32,104,5,0,0,471.3518340140581,SIMULATED_RX
cliff,cliff_T0.080_N0.20_A0.20,9,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,26.73299687120914,8.32,104,5,0,0,512.1325340587646,SIMULATED_RX
cliff,cliff_T0.080_N0.20_A0.20,10,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,28.739120378999207,8.32,104,5,0,0,425.38565502036363,SIMULATED_RX
cliff,cliff_T0.080_N0.20_A0.20,11,HELLO,cpfsk,none,1,0.0,0.08,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,31.180750861228447,8.32,104,5,0,0,469.15601508226246,SIMULATED_RX
cliff,cliff_T0.070_N0.05_A0.10,0,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,34.74648582228836,7.280000000000001,104,5,0,0,412.1436660643667,SIMULATED_RX
cliff,cliff_T0.070_N0.05_A0.10,1,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,37.16562686100738,7.280000000000001,104,5,0,0,449.749673018232,SIMULATED_RX
cliff,cliff_T0.070_N0.05_A0.10,2,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,34.94922054026232,7.280000000000001,104,5,0,0,449.8015500139445,SIMULATED_RX
cliff,cliff_T0.070_N0.05_A0.10,3,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,30.151635726386115,7.280000000000001,104,5,0,0,451.08030503615737,SIMULATED_RX
cliff,cliff_T0.070_N0.05_A0.10,4,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,31.55521703615228,7.280000000000001,104,5,0,0,411.86833195388317,SIMULATED_RX
cliff,cliff_T0.070_N0.05_A0.10,5,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,28.990348749098537,7.280000000000001,104,5,0,0,410.8386889565736,SIMULATED_RX
cliff,cliff_T0.070_N0.05_A0.10,6,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,39.804885013783526,7.280000000000001,104,5,0,0,449.5264169527218,SIMULATED_RX
cliff,cliff_T0.070_N0.05_A0.10,7,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,35.25788177775233,7.280000000000001,104,5,0,0,411.80842998437583,SIMULATED_RX
cliff,cliff_T0.070_N0.05_A0.10,8,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,32.37252703418218,7.280000000000001,104,5,0,0,450.83617500495166,SIMULATED_RX
cliff,cliff_T0.070_N0.05_A0.10,9,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,34.666116930275415,7.280000000000001,104,5,0,0,450.618734001182,SIMULATED_RX
cliff,cliff_T0.070_N0.05_A0.10,10,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,32.86489403990145,7.280000000000001,104,5,0,0,487.9742779303342,SIMULATED_RX
cliff,cliff_T0.070_N0.05_A0.10,11,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,35.73659464285007,7.280000000000001,104,5,0,0,411.26488300506026,SIMULATED_RX
cliff,cliff_T0.070_N0.10_A0.10,0,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,26.452602640014995,7.280000000000001,104,5,0,0,373.8506910158321,SIMULATED_RX
cliff,cliff_T0.070_N0.10_A0.10,1,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,30.794278474355615,7.280000000000001,104,5,0,0,489.2502980073914,SIMULATED_RX
cliff,cliff_T0.070_N0.10_A0.10,2,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,31.91657721067752,7.280000000000001,104,5,0,0,450.8827970130369,SIMULATED_RX
cliff,cliff_T0.070_N0.10_A0.10,3,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,27.87393129922789,7.280000000000001,104,5,0,0,412.2872609877959,SIMULATED_RX
cliff,cliff_T0.070_N0.10_A0.10,4,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,26.430211523234284,7.280000000000001,104,5,0,0,449.7977419523522,SIMULATED_RX
cliff,cliff_T0.070_N0.10_A0.10,5,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,29.504565672288166,7.280000000000001,104,5,0,0,489.4036779878661,SIMULATED_RX
cliff,cliff_T0.070_N0.10_A0.10,6,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,31.324883936450448,7.280000000000001,104,5,0,0,411.8980919010937,SIMULATED_RX
cliff,cliff_T0.070_N0.10_A0.10,7,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,27.08957039787998,7.280000000000001,104,5,0,0,412.29150199797004,SIMULATED_RX
cliff,cliff_T0.070_N0.10_A0.10,8,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,28.51102100049315,7.280000000000001,104,5,0,0,373.71538300067186,SIMULATED_RX
cliff,cliff_T0.070_N0.10_A0.10,9,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,26.28980142875345,7.280000000000001,104,5,0,0,374.9968879856169,SIMULATED_RX
cliff,cliff_T0.070_N0.10_A0.10,10,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,27.419896268633657,7.280000000000001,104,5,0,0,488.170854980126,SIMULATED_RX
cliff,cliff_T0.070_N0.10_A0.10,11,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.1,0.1,1,0.0,26.24793602079817,7.280000000000001,104,5,0,0,372.4527829326689,SIMULATED_RX
cliff,cliff_T0.070_N0.20_A0.20,0,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,29.306436145574555,7.280000000000001,104,5,0,0,449.551512952894,SIMULATED_RX
cliff,cliff_T0.070_N0.20_A0.20,1,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,29.274312205879674,7.280000000000001,104,5,0,0,449.8824760084972,SIMULATED_RX
cliff,cliff_T0.070_N0.20_A0.20,2,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,27.513405128342306,7.280000000000001,104,5,0,0,450.79301099758595,SIMULATED_RX
cliff,cliff_T0.070_N0.20_A0.20,3,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,27.03801084047361,7.280000000000001,104,5,0,0,372.9048839304596,SIMULATED_RX
cliff,cliff_T0.070_N0.20_A0.20,4,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,25.88952521147113,7.280000000000001,104,5,0,0,372.8742719395086,SIMULATED_RX
cliff,cliff_T0.070_N0.20_A0.20,5,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,29.12724178868121,7.280000000000001,104,5,0,0,449.62865591514856,SIMULATED_RX
cliff,cliff_T0.070_N0.20_A0.20,6,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,28.54046605234036,7.280000000000001,104,5,0,0,487.24030307494104,SIMULATED_RX
cliff,cliff_T0.070_N0.20_A0.20,7,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,30.37858378778551,7.280000000000001,104,5,0,0,410.4969770414755,SIMULATED_RX
cliff,cliff_T0.070_N0.20_A0.20,8,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,28.550501622840656,7.280000000000001,104,5,0,0,449.86007700208575,SIMULATED_RX
cliff,cliff_T0.070_N0.20_A0.20,9,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,28.588636292154888,7.280000000000001,104,5,0,0,450.9403280680999,SIMULATED_RX
cliff,cliff_T0.070_N0.20_A0.20,10,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,29.13795899137789,7.280000000000001,104,5,0,0,451.1584190186113,SIMULATED_RX
cliff,cliff_T0.070_N0.20_A0.20,11,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.2,0.2,1,0.0,25.849302406120273,7.280000000000001,104,5,0,0,411.99451603461057,SIMULATED_RX
cliff,cliff_T0.050_N0.05_A0.10,0,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,35.038188208130244,5.2,104,5,0,0,296.90673504956067,SIMULATED_RX
cliff,cliff_T0.050_N0.05_A0.10,1,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,32.54725642789369,5.2,104,5,0,0,324.0240979939699,SIMULATED_RX
cliff,cliff_T0.050_N0.05_A0.10,2,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.05,0.1,1,0.0,31.823962573221642,5.2,104,5,0,0,351.77910700440407,SIMULATED_RX
